Day,Hour_00,Hour_01,Hour_02,Hour_03,Hour_04,Hour_05,Hour_06,Hour_07,Hour_08,Hour_09,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23
501,71.344101776223,52.72826672278154,39.5653825643495,34.34665745623029,47.3531606029823,50.22600716533444,70.61158881800972,94.5335554004929,72.16854688832731,53.87656965513441,68.91042878769849,78.16541764645505,95.36431891401536,90.35808563519238,100.7055804774037,117.34972063366789,107.29457945477087,148.6512090631534,163.30620441849442,175.71270988205745,189.20375600985898,153.7100121986004,120.38932115903427,88.2434551830175
502,71.09913110586129,51.55732123707239,44.4331887744681,30.91406290961853,32.02736620194688,47.331813180161106,63.03871804242526,90.9001107243085,71.51271755434361,67.85511852441445,66.04677085181021,73.18550629854913,78.39647061516462,79.01189980888867,83.15121577389326,107.95463534070068,99.71246173504979,132.2042932006607,142.176805510433,148.83389794186832,164.83338396416463,134.0574518693067,106.90609243997106,67.77197720007752
503,69.63431323002085,50.82035271829158,29.151229840555224,28.885551686864936,34.90897417886591,40.647601803542265,59.15594798137503,81.05287100279662,64.09837904081708,58.258989456868576,62.2435886288865,66.65230546325276,76.84437772433922,69.33057004180168,83.26779613542256,100.69582545578783,95.36584004937907,134.4390039986707,147.96404043766097,154.51142750521817,171.25267470623453,132.60839601953512,109.78771850899417,69.39320354888196
504,84.11272673102162,58.794540557550015,48.106578010609354,33.663879048988555,45.17332343420186,59.11324385738892,75.36931765109783,97.56705437160068,80.2506247045877,65.68897182095526,86.8086753492763,100.083047054524,106.57019963868602,93.5343746293263,100.97390939871246,125.30401570090035,112.95484201505252,172.07523234661858,184.5145705774661,190.26710247403014,209.47004357101173,163.68562563758053,137.52810791840488,109.8964817525695
505,98.3868378932549,76.87938522348007,48.94031442948537,26.722700431316646,35.73191650385577,47.072240932049375,82.53212146472879,125.56063415297804,96.9572643375309,83.32880057627087,92.21073115631611,112.1481874243157,130.50693751866712,116.71340122157964,130.2457199587983,160.982409769489,148.78842411298814,214.5587646317422,217.68945495431686,222.96669353650594,253.03321614336136,200.46449051218713,160.2383861720217,125.03837503278424
506,89.05829367615826,60.621957294732,38.84379292587498,24.449467074363405,32.10607232096701,46.17438275594769,70.71907026719896,109.85823382287417,90.65620606751543,78.66201288115491,80.04161285980591,96.69725762286483,99.45737296360538,91.50585104850632,101.70518902147369,126.36679976943812,115.39824299971453,173.06802618665833,188.12457668189884,192.22027183815425,201.85514857720133,166.98595595735011,140.39605891593249,96.0760018712941
507,65.99321626285061,48.462284159598894,36.800555092921805,35.9363922545148,41.23455905144008,48.755828590949605,68.75179197455054,89.51867569687798,63.349987932817264,65.46413171074026,72.51773784163787,73.36224726367657,83.4649981549284,70.53678067851044,81.21639433579095,101.59097885768921,94.87646690953842,139.27656646860683,145.4495343903478,155.70170501938892,172.1231658655847,134.9222481236273,105.33220622005476,72.39437490376643
508,46.67563403844059,39.31098848977242,22.426704842669924,20.98774643312335,23.610415008892286,31.10701725140093,43.757947206592405,65.3427104145504,48.41436979795338,45.84867966977022,49.90952328136326,57.210521099636075,62.6473278473214,54.43553943688431,61.781701435533954,71.5396848843333,66.44455461883315,101.74208440640598,105.3341991822991,120.09506618394174,134.46678835094357,110.92328601946919,88.10121953462232,60.221391870192335
509,52.44338043235561,35.77577292039587,26.941867378139793,16.017259619475805,21.546410279871168,26.443605098363896,35.978712336220426,59.485528135043815,42.95584247390903,46.782248734413706,57.43814572171318,64.82475666428552,71.54345975225758,65.63743207348759,69.46257970717129,80.76456229705238,74.11291536754611,115.52960862969853,116.19415696549954,124.19571834043101,138.42301528289076,106.31341548858167,87.91214006700719,57.24223877899352
510,69.85125811360314,50.22538301037436,38.50305234362639,27.382519970577537,33.278200771008486,38.92183924880478,58.04652360922182,84.8057563369289,61.17326049102885,55.35311172182227,69.92700669339182,71.55624654362343,84.46561606128517,75.24650889230095,85.35998603120431,105.97069688849322,94.60837445831842,132.4799342435879,138.67870913628926,152.2861681775156,171.23479554190573,140.68179250058392,116.75462334887227,81.65054499725962
511,100.82850999187178,88.52286645601482,57.143101001013626,58.12711730546188,62.58145209486415,76.288743137091,95.60529316695005,124.01027842624265,98.63517567359374,90.06420299265967,106.08869923154298,113.38199494807856,130.182657412309,112.15246637437387,129.8856718737539,165.00835567454126,152.85650203229642,207.4907007422374,216.83035829190692,238.42902799499237,257.5901779832873,205.8358748264613,165.26288555632271,110.90644294059277
512,107.02842774975899,80.40669178668277,53.392986636755865,41.27042701112853,58.22326926556832,64.00466781859176,69.91289802298377,110.12090913780966,80.88630729871656,81.84860325817193,105.44275560375844,105.16607045263589,119.6846105997427,107.61396658521139,138.51374399059833,145.40074582188475,131.36274705547368,195.878235185141,205.97532422869702,221.6400715378006,255.42529944051023,194.1833237716404,155.79970848223763,107.02732831976812
513,78.64737577019052,60.55294964820974,39.27957225502399,32.71076690162662,52.670237635897216,51.85862670951151,73.49521909476533,105.34879189846446,78.78312022931225,74.7446361787383,79.96658962287218,94.22174375857233,104.38309649620199,99.67484290002467,102.45077944267301,125.47820578998477,116.34510084289202,175.55968257806734,181.41929501836537,200.16687160049563,213.14420503153858,170.7201207573964,127.50927251978551,94.36475637590507
514,74.46229713231001,59.341924161448304,36.007490988653316,25.005957359953133,40.1047703611042,51.424140598324115,72.30861633099008,91.23765642692226,68.41140220069059,65.30746884271298,70.61900533559846,76.19172998108463,93.07963913920142,80.42568605195109,92.65054625637627,112.64465353038489,101.29305957824607,150.2813100815279,153.55251414046901,162.98900790724323,184.84132110630813,149.3593082580328,113.0198968637242,74.56407565539588
515,62.22382708608145,47.06673098884104,22.411253902844685,21.662586091162577,28.44465014520676,34.13673341483811,49.22098518842701,77.35361929755885,58.33136016571849,52.55121982869659,55.51502767468608,64.27235565158364,71.88884567798532,68.4657431930499,69.97377203477868,91.69566963202946,88.5213318286955,123.06786963326826,124.63579901178382,138.9369612587966,165.56521461693018,130.72778232435894,105.08102086539394,75.56577014960294
516,50.52091407211428,36.28229757880709,24.75294642302587,12.491808980595275,22.572038361676864,39.063631934510774,49.90958037416249,68.30539935628424,53.40343118792403,50.2972084205112,55.35953744743889,64.63044775278976,64.9041264329751,65.07076430014219,66.33068336406576,80.09574987211754,68.49072640729835,106.76797016430592,115.66577829485756,116.8209014284655,136.6585856249215,112.77603632938,86.65379174341302,63.07666945459833
517,73.66015827165494,56.04506515210511,40.69046032604287,29.39268124734012,36.35291104309236,43.66201650531083,56.248187578483225,82.40240131555255,59.22904433974466,53.424231747942684,60.970408028469755,71.77268449037062,79.88200639941493,69.46904276687731,82.60910074420113,99.55683360497133,87.98973356827827,131.6449158768925,147.22768580467783,159.55764945713278,171.001450142502,137.67095792613037,103.1255753684584,72.95328901609777
518,92.16984978985995,64.11460096609147,47.091685976755784,37.930565325117165,47.904953572276575,48.94800743243011,80.25641666566577,111.82164009635648,74.95361169718578,79.13056127888235,90.07079779617581,104.51799518431041,112.65692736664164,102.1542016540098,119.49016962365937,133.7979522686377,124.96280009131743,179.92539699043806,189.71715486700552,202.19294169334256,222.69118566835002,184.38927661058312,142.9925485531979,91.74309140278173
519,119.85030851642847,98.70308976542783,61.47202250102039,45.616183050144414,53.25376609143201,63.71797303196449,103.59423378917974,151.8300252599242,120.6153268499079,116.26739719308598,116.03638689186093,129.87622308865824,140.80516024084514,122.09102128581759,139.4039073292842,185.78059261631404,176.33622122795572,249.57191901634948,261.5001708192063,279.06557785072096,307.1502445725224,238.0307743252915,180.80099758255682,112.47248856822287
520,117.20445986684578,86.30407083004462,52.82999973933984,50.34577422957467,61.877114933549606,70.4590737620422,101.18933237084482,157.73878942837288,124.72941729390938,111.25556990063288,124.9449739446161,143.90233933853713,147.65809448923926,133.26543662332077,152.62139516130105,181.12121519206457,169.76025399637052,235.25716120817353,245.7431779988553,265.90474658998636,297.2291804962459,245.4301332966241,185.6971238357571,123.30125789996114
521,93.95350787986469,62.164673047443785,43.311541830884956,24.054214783119473,52.093009051479,64.56212050542409,79.53365229056132,115.43136952409591,83.78561839321287,73.21836745688417,89.43277698101677,95.54551641351142,100.58279682986449,96.32356961069227,111.60469733526419,134.07339373252728,116.15006391988898,173.64258282300023,193.10165598499322,216.12341628819482,240.47643667063062,188.44804977433188,146.2699070501185,107.48948408307635
522,61.64134040720632,41.56890665880521,31.02806430083706,22.60397542069642,25.96834407817504,36.15553052716582,48.01062591184079,78.57499083948765,65.05102648689251,64.44963566688179,69.02474780199623,71.16919316721454,80.40618974886132,65.3290720374843,76.99188538846126,91.08750574836021,84.2003432888633,126.47898947058194,126.98861045252606,136.95470638092027,147.43352831276016,109.14691073114865,90.77724445573726,63.140694676735116
523,45.71891010545375,33.96431777464497,24.592061927601407,24.163331611063754,27.21978271135522,33.96996020599709,42.69641036995545,56.70795009496018,39.532860359512306,38.741413586402075,44.874507396409015,46.813541929130885,53.79693508222021,51.262054753602506,52.21685288393496,68.33368817419657,58.924111986941476,87.66733535455019,90.70422690497895,97.6984551133862,105.34811153777875,84.72152750778918,69.48362885571822,50.879605370705235
524,51.83037587987453,38.34219753277895,27.877486877158304,15.017562601756937,26.276883090385102,33.17564695784922,49.639726541821595,67.90925768286311,50.98825335489922,50.10885896218857,55.28978955397654,63.12369181824511,67.61829291083816,60.113354770410446,65.4574138651559,75.2268373058842,75.74373708796898,104.80957872705355,106.83356481675443,113.27249983805605,125.74220082130013,100.6213170340707,78.01333536149481,55.603215299109756
525,80.94362230145909,59.14568510362483,42.86710124109594,26.724724316630663,34.53322758850564,43.981751030713085,68.4214621803916,97.77205499312254,78.26998972936451,72.29114273279006,68.46530338931912,76.54927984718218,82.88282828965019,77.30006512501755,96.31747416996204,109.41094531423839,100.76990705358664,139.20100136303193,156.72629771971913,158.9778462344042,172.45492924653692,140.4668813382362,110.55163655691426,82.43046291962055
526,103.4334865990373,66.60048293915871,41.730491309871255,36.76540332517688,54.2385428733882,62.01211300109231,85.20679607545216,118.91228167566247,84.90361760265024,75.21663988212987,86.85550525617771,106.08290311977048,113.18721013489942,104.49527274521756,127.84615014333872,154.42350483437008,146.68514477269494,203.64981391520593,218.0953538296569,216.06019816027202,231.55697648693103,185.187553326656,145.21111123569966,95.93672637600795
